ID,metaphor,intp,intp_sep,resp,feature
1127132,空は鏡だ,intp5,1,爽やかな,爽やか
1127132,休日は道しるべだ,intp1,1,休める,休める
1127132,休日は道しるべだ,intp2,1,ゆっくりする,する
1127132,あくびは満月だ,intp1,1,眠い,眠い
1127132,あくびは満月だ,intp2,1,休む,休む
1127132,あくびは満月だ,intp3,1,寝る,寝る
1127132,椿はひとだまだ,intp1,1,きれい,きれい
1127132,椿はひとだまだ,intp2,1,赤い,赤い
1127132,椿はひとだまだ,intp3,1,かわいい,かわいい
1127132,激怒は噴火だ,intp1,1,起こる,起こる
1127132,激怒は噴火だ,intp2,1,憤慨する,する
1127132,激怒は噴火だ,intp3,1,不愉快な,不愉快
1127132,蝶は踊り子だ,intp1,1,捕まえる,捕まえる
1127132,蝶は踊り子だ,intp2,1,柔らかい,柔らかい
1127132,蝶は踊り子だ,intp3,1,気持ち悪い,悪い
95866,笑顔は花だ,intp1,1,光る,光る
95866,笑顔は花だ,intp4,1,喜ぶ,喜ぶ
95866,笑顔は花だ,intp5,1,幸せ,幸せ
95866,沈黙は海底だ,intp1,1,真っ暗,真っ暗
95866,沈黙は海底だ,intp2,1,無視する,する
95866,不安は濃霧だ,intp1,1,落ち込む,落ち込む
95866,不安は濃霧だ,intp2,1,失う,失う
95866,権力は麻薬だ,intp1,1,驕る,驕る
95866,権力は麻薬だ,intp2,1,力づく,づく
95866,蝶は踊り子だ,intp2,1,美しい,美しい
95866,煙草は時限爆弾だ,intp1,1,欲する,欲する
95866,煙草は時限爆弾だ,intp2,1,害する,害する
95866,空は鏡だ,intp1,1,まぶしい,まぶしい
95866,空は鏡だ,intp2,1,さわやか,さわやか
95866,激怒は噴火だ,intp1,1,発散する,する
95866,議論は戦争だ,intp1,1,喧嘩する,する
95866,議論は戦争だ,intp2,1,確かめる,確かめる
95866,あくびは満月だ,intp2,1,くつろぐ,くつろぐ
95866,椿はひとだまだ,intp1,1,派手,派手
95866,椿はひとだまだ,intp2,1,目立つ,目立つ
95866,人生は航海だ,intp1,1,進む,進む
95866,人生は航海だ,intp2,1,身を任せる,任せる
95866,雑巾は亀だ,intp1,1,汚れる,汚れる
95866,雑巾は亀だ,intp2,1,捨てる,捨てる
95866,恋はくす玉だ,intp1,1,柔らかい,柔らかい
95866,恋はくす玉だ,intp2,1,もろい,もろい
95866,休日は道しるべだ,intp1,1,寝る,寝る
95866,休日は道しるべだ,intp2,1,考える,考える
95866,球場はバケツだ,intp1,1,走る,走る
95866,球場はバケツだ,intp2,1,汗をかく,かく
95866,記憶は倉庫だ,intp1,1,浮かべる,浮かべる
95866,記憶は倉庫だ,intp2,1,泣く,泣く
1039845,魅力は磁石だ,intp1,1,手に入れたい,入れる
1039845,魅力は磁石だ,intp2,1,引き寄せる,引き寄せる
1039845,魅力は磁石だ,intp3,1,自分は持っていない,持つ
1039845,魅力は磁石だ,intp3,2,自分は持っていない,いる
1039845,家族は納豆だ,intp1,1,離れられない,離れる
1039845,家族は納豆だ,intp1,2,離れられない,られる
1039845,家族は納豆だ,intp2,1,絆が強い,強い
1039845,激怒は噴火だ,intp1,1,怒る,怒る
1039845,激怒は噴火だ,intp2,1,腹立たしい,腹立たしい
1039845,激怒は噴火だ,intp3,1,暴れ狂う,狂う
1039845,人生は航海だ,intp1,1,揉まれる,揉む
1039845,人生は航海だ,intp1,2,揉まれる,れる
1039845,人生は航海だ,intp2,1,荒い,荒い
1039845,人生は航海だ,intp3,1,抵抗できない,できる
1039845,心は沼だ,intp1,1,はまる,はまる
1039845,心は沼だ,intp2,1,落ちていく,落ちる
1039845,心は沼だ,intp2,2,落ちていく,いく
1039845,心は沼だ,intp3,1,抜け出せない,抜け出せる
1039845,球場はバケツだ,intp1,1,大きい,大きい
1039845,球場はバケツだ,intp2,1,広い,広い
1039845,あくびは満月だ,intp1,1,大きい,大きい
1039845,あくびは満月だ,intp2,1,丸い,丸い
1039845,あくびは満月だ,intp3,1,吸い込まれそう,吸い込む
1039845,あくびは満月だ,intp3,2,吸い込まれそう,れる
1039845,椿はひとだまだ,intp1,1,赤い,赤い
1039845,椿はひとだまだ,intp2,1,怖い,怖い
1039845,煙草は時限爆弾だ,intp1,1,煙い,煙い
1039845,煙草は時限爆弾だ,intp2,1,熱い,熱い
1039845,煙草は時限爆弾だ,intp3,1,危ない,危ない
1039845,議論は戦争だ,intp1,1,揉め合う,揉める
1039845,議論は戦争だ,intp1,2,揉め合う,合う
1039845,議論は戦争だ,intp3,1,譲らない,譲る
1039845,恋はくす玉だ,intp1,1,弾ける,弾ける
1039845,恋はくす玉だ,intp2,1,割れる,割れる
1039845,権力は麻薬だ,intp1,1,手放せない,手放せる
1039845,権力は麻薬だ,intp2,1,はまる,はまる
1039845,権力は麻薬だ,intp3,1,欲しい,欲しい
1039845,記憶は倉庫だ,intp1,1,収める,収める
1039845,記憶は倉庫だ,intp2,1,無限にはない,ない
1039845,沈黙は海底だ,intp1,1,深い,深い
1039845,沈黙は海底だ,intp2,1,怖い,怖い
1039845,沈黙は海底だ,intp3,1,黒い,黒い
1039845,雑巾は亀だ,intp1,1,固い,固い
1039845,雑巾は亀だ,intp2,1,干す,干す
1039845,雑巾は亀だ,intp3,1,臭い,臭い
1039845,空は鏡だ,intp1,1,見る,見る
1039845,空は鏡だ,intp2,1,映し出す,映し出す
1039845,空は鏡だ,intp3,1,大きい,大きい
1039845,蝶は踊り子だ,intp1,1,舞う,舞う
1039845,蝶は踊り子だ,intp2,1,踊る,踊る
1039845,蝶は踊り子だ,intp3,1,華やか,華やか
1039845,休日は道しるべだ,intp2,1,たどり着く,たどり着く
1039845,休日は道しるべだ,intp3,1,待ち遠しい,待ち遠しい
1039845,不安は濃霧だ,intp1,1,晴れない,晴れる
1039845,不安は濃霧だ,intp2,1,見えない,見える
1039845,笑顔は花だ,intp1,1,明るい,明るい
1039845,笑顔は花だ,intp2,1,華やか,華やか
148287,あくびは満月だ,intp1,1,まるい,まるい
148287,あくびは満月だ,intp2,1,眠い,眠い
148287,沈黙は海底だ,intp1,1,静か,静か
148287,沈黙は海底だ,intp2,1,深い,深い
148287,沈黙は海底だ,intp3,1,暗い,暗い
148287,休日は道しるべだ,intp1,1,考える,考える
148287,休日は道しるべだ,intp2,1,見える,見える
148287,休日は道しるべだ,intp3,1,誘導する,する
148287,笑顔は花だ,intp1,1,明るい,明るい
148287,笑顔は花だ,intp2,1,綺麗,綺麗
148287,笑顔は花だ,intp3,1,楽しい,楽しい
148287,笑顔は花だ,intp4,1,美しい,美しい
148287,人生は航海だ,intp1,1,長い,長い
148287,人生は航海だ,intp2,1,続く,続く
148287,人生は航海だ,intp3,1,広い,広い
148287,激怒は噴火だ,intp1,1,怖い,怖い
148287,激怒は噴火だ,intp2,1,恐ろしい,恐ろしい
148287,激怒は噴火だ,intp3,1,驚く,驚く
148287,家族は納豆だ,intp1,1,しつこい,しつこい
148287,家族は納豆だ,intp2,1,離れにくい,離れる
148287,家族は納豆だ,intp2,2,離れにくい,にくい
148287,家族は納豆だ,intp3,1,まとまる,まとまる
148287,魅力は磁石だ,intp1,1,惹かれる,惹く
148287,魅力は磁石だ,intp1,2,惹かれる,れる
148287,魅力は磁石だ,intp2,1,気になる,なる
148287,魅力は磁石だ,intp3,1,くっつく,くっつく
148287,蝶は踊り子だ,intp2,1,美しい,美しい
148287,議論は戦争だ,intp1,1,戦う,戦う
148287,議論は戦争だ,intp2,1,難しい,難しい
148287,球場はバケツだ,intp1,1,広い,広い
148287,球場はバケツだ,intp2,1,まるい,まるい
148287,雑巾は亀だ,intp1,1,汚い,汚い
148287,雑巾は亀だ,intp2,1,臭い,臭い
148287,雑巾は亀だ,intp3,1,気持ち悪い,悪い
148287,記憶は倉庫だ,intp1,1,深い,深い
148287,記憶は倉庫だ,intp2,1,眠っている,眠る
148287,記憶は倉庫だ,intp2,2,眠っている,いる
148287,記憶は倉庫だ,intp3,1,取り出す,取り出す
148287,心は沼だ,intp1,1,深い,深い
148287,心は沼だ,intp2,1,暗い,暗い
148287,心は沼だ,intp3,1,広い,広い
148287,椿はひとだまだ,intp1,1,散る,散る
148287,椿はひとだまだ,intp2,1,儚い,儚い
148287,権力は麻薬だ,intp1,1,クセになる,なる
148287,権力は麻薬だ,intp2,1,やめられない,やめる
148287,権力は麻薬だ,intp2,2,やめられない,られる
148287,権力は麻薬だ,intp3,1,怖い,怖い
148287,不安は濃霧だ,intp1,1,見えない,見える
148287,不安は濃霧だ,intp2,1,怖い,怖い
148287,不安は濃霧だ,intp3,1,暗い,暗い
148287,空は鏡だ,intp1,1,写す,写す
148287,空は鏡だ,intp2,1,照らす,照らす
148287,恋はくす玉だ,intp1,1,驚く,驚く
148287,恋はくす玉だ,intp2,1,明るい,明るい
148287,恋はくす玉だ,intp3,1,楽しい,楽しい
148287,煙草は時限爆弾だ,intp1,1,悪い,悪い
148287,煙草は時限爆弾だ,intp2,1,怖い,怖い
148287,煙草は時限爆弾だ,intp3,1,広がる,広がる
1610899,椿はひとだまだ,intp1,1,丸い,丸い
1610899,椿はひとだまだ,intp2,1,目立つ,目立つ
1610899,記憶は倉庫だ,intp1,1,広大だ,広大
1610899,記憶は倉庫だ,intp2,1,大きい,大きい
1610899,休日は道しるべだ,intp1,1,導く,導く
1610899,激怒は噴火だ,intp1,1,激しい,激しい
1610899,激怒は噴火だ,intp2,1,恐ろしい,恐ろしい
1610899,激怒は噴火だ,intp3,1,爆発する,する
1610899,煙草は時限爆弾だ,intp1,1,限度のある,ある
1610899,煙草は時限爆弾だ,intp2,1,自爆する,する
1610899,球場はバケツだ,intp1,1,収容できる,できる
1610899,球場はバケツだ,intp2,1,容量のある,ある
1610899,笑顔は花だ,intp1,1,美しい,美しい
1610899,笑顔は花だ,intp2,1,喜ばしい,喜ばしい
1610899,笑顔は花だ,intp3,1,華やかな,華やか
1610899,不安は濃霧だ,intp1,1,先の見えない,見える
1610899,不安は濃霧だ,intp2,1,見通せない,見通せる
1610899,不安は濃霧だ,intp3,1,周りが見えない,見える
1610899,家族は納豆だ,intp1,1,ねばねばしい,する
1610899,家族は納豆だ,intp1,2,ねばねばしい,いる
1610899,家族は納豆だ,intp2,1,くっつく,くっつく
1610899,家族は納豆だ,intp3,1,離れない,離れる
1610899,魅力は磁石だ,intp1,1,吸いつく,吸う
1610899,魅力は磁石だ,intp1,2,吸いつく,つく
1610899,魅力は磁石だ,intp2,1,引っ張られる,引っ張る
1610899,魅力は磁石だ,intp2,2,引っ張られる,れる
1610899,魅力は磁石だ,intp3,1,引き寄せる,引き寄せる
1610899,雑巾は亀だ,intp1,1,這いずる,這いずる
1610899,雑巾は亀だ,intp2,1,濡れている,濡れる
1610899,雑巾は亀だ,intp2,2,濡れている,いる
1610899,恋はくす玉だ,intp1,1,弾ける,弾ける
1610899,恋はくす玉だ,intp2,1,嬉しい,嬉しい
1610899,恋はくす玉だ,intp3,1,楽しい,楽しい
1610899,空は鏡だ,intp1,1,透き通った,透き通る
1610899,空は鏡だ,intp2,1,綺麗な,綺麗
1610899,あくびは満月だ,intp1,1,のんびりとした,する
1610899,あくびは満月だ,intp2,1,おだやかな,おだやか
1610899,議論は戦争だ,intp1,1,争う,争う
1610899,議論は戦争だ,intp2,1,戦う,戦う
1610899,心は沼だ,intp2,1,底知れない,知れる
1610899,心は沼だ,intp3,1,深い,深い
1610899,蝶は踊り子だ,intp1,1,華やかな,華やか
1610899,蝶は踊り子だ,intp2,1,可憐な,可憐
1610899,蝶は踊り子だ,intp3,1,美しい,美しい
1610899,権力は麻薬だ,intp1,1,憑りつかれる,れる
1610899,権力は麻薬だ,intp2,1,依存する,する
1610899,権力は麻薬だ,intp3,1,執着する,する
1610899,人生は航海だ,intp1,1,冒険する,する
1610899,人生は航海だ,intp2,1,果てのない,ない
1610899,人生は航海だ,intp3,1,終わりのない,終わる
1610899,人生は航海だ,intp3,2,終わりのない,ない
1610899,沈黙は海底だ,intp1,1,深い,深い
1610899,沈黙は海底だ,intp2,1,静かな,静か
1610899,沈黙は海底だ,intp3,1,暗い,暗い
3124577,不安は濃霧だ,intp1,1,見えない,見える
3124577,不安は濃霧だ,intp2,1,晴れない,晴れる
3124577,人生は航海だ,intp1,1,広大,広大
3124577,議論は戦争だ,intp1,1,激しい,激しい
3124577,蝶は踊り子だ,intp2,1,美しい,美しい
3124577,家族は納豆だ,intp1,1,からみつく,からみつく
3124577,家族は納豆だ,intp2,1,まとわりつく,まとわりつく
3124577,恋はくす玉だ,intp1,1,破裂する,する
3124577,恋はくす玉だ,intp2,1,おめでたい,おめでたい
3124577,笑顔は花だ,intp1,1,美しい,美しい
3124577,笑顔は花だ,intp2,1,明るい,明るい
3124577,雑巾は亀だ,intp1,1,くさい,くさい
3124577,雑巾は亀だ,intp2,1,汚い,汚い
3124577,激怒は噴火だ,intp1,1,激しい,激しい
3124577,心は沼だ,intp1,1,深い,深い
3124577,心は沼だ,intp2,1,不透明,不透明
3124577,沈黙は海底だ,intp1,1,暗い,暗い
3124577,沈黙は海底だ,intp2,1,冷たい,冷たい
3124577,魅力は磁石だ,intp2,1,引き寄せる,引き寄せる
3124577,椿はひとだまだ,intp1,1,赤い,赤い
3124577,椿はひとだまだ,intp2,1,切ない,切ない
3124577,椿はひとだまだ,intp3,1,寂しい,寂しい
3124577,球場はバケツだ,intp1,1,丸い,丸い
3124577,球場はバケツだ,intp2,1,大きい,大きい
3124577,権力は麻薬だ,intp1,1,強力,強力
3124577,空は鏡だ,intp1,1,綺麗,綺麗
3124577,空は鏡だ,intp2,1,澄んでいる,澄む
3124577,空は鏡だ,intp2,2,澄んでいる,いる
4960690,議論は戦争だ,intp1,1,活発な,活発
4960690,議論は戦争だ,intp2,1,激しい,激しい
4960690,人生は航海だ,intp2,1,平凡な,平凡
4960690,椿はひとだまだ,intp1,1,綺麗な,綺麗
4960690,椿はひとだまだ,intp2,1,美しい,美しい
4960690,権力は麻薬だ,intp1,1,悪い,悪い
4960690,権力は麻薬だ,intp2,1,強い,強い
4960690,恋はくす玉だ,intp2,1,初々しい,初々しい
4960690,恋はくす玉だ,intp3,1,未熟な,未熟
4960690,記憶は倉庫だ,intp1,1,曖昧な,曖昧
4960690,記憶は倉庫だ,intp2,1,明白な,明白
4960690,休日は道しるべだ,intp2,1,忙しい,忙しい
4960690,笑顔は花だ,intp1,1,明るい,明るい
4960690,激怒は噴火だ,intp1,1,急な,急
4960690,心は沼だ,intp1,1,冷静な,冷静
4960690,心は沼だ,intp2,1,動揺した,する
4960690,煙草は時限爆弾だ,intp1,1,臭い,臭い
4960690,煙草は時限爆弾だ,intp2,1,嫌いな,嫌い
4960690,雑巾は亀だ,intp1,1,古い,古い
4960690,雑巾は亀だ,intp2,1,新しい,新しい
4960690,魅力は磁石だ,intp1,1,強い,強い
4960690,蝶は踊り子だ,intp1,1,綺麗な,綺麗
4960690,蝶は踊り子だ,intp2,1,はかない,はかない
4960690,空は鏡だ,intp2,1,青い,青い
4960690,空は鏡だ,intp3,1,広い,広い
4960690,沈黙は海底だ,intp1,1,気まずい,気まずい
4960690,沈黙は海底だ,intp2,1,長い,長い
4960690,沈黙は海底だ,intp3,1,短い,短い
4021758,蝶は踊り子だ,intp1,1,飛ぶ,飛ぶ
4021758,蝶は踊り子だ,intp2,1,美しい,美しい
4021758,蝶は踊り子だ,intp3,1,羽を広げる,広げる
4021758,権力は麻薬だ,intp1,1,大きい,大きい
4021758,権力は麻薬だ,intp3,1,誇示する,する
4021758,球場はバケツだ,intp1,1,広い,広い
4021758,あくびは満月だ,intp1,1,眠い,眠い
4021758,あくびは満月だ,intp2,1,大きい,大きい
4021758,あくびは満月だ,intp3,1,口を開ける,開ける
4021758,恋はくす玉だ,intp1,1,悲しい,悲しい
4021758,恋はくす玉だ,intp2,1,楽しい,楽しい
4021758,恋はくす玉だ,intp4,1,失恋する,する
4021758,記憶は倉庫だ,intp1,1,覚える,覚える
4021758,記憶は倉庫だ,intp2,1,忘れる,忘れる
4021758,記憶は倉庫だ,intp3,1,とぶ,とぶ
4021758,空は鏡だ,intp1,1,青い,青い
4021758,空は鏡だ,intp2,1,澄んでいる,澄む
4021758,空は鏡だ,intp2,2,澄んでいる,いる
4021758,空は鏡だ,intp3,1,広い,広い
4021758,空は鏡だ,intp4,1,見上げる,見上げる
4021758,沈黙は海底だ,intp1,1,破る,破る
4021758,沈黙は海底だ,intp2,1,黙秘する,する
4021758,不安は濃霧だ,intp1,1,よぎる,よぎる
4021758,不安は濃霧だ,intp2,1,抱える,抱える
4021758,不安は濃霧だ,intp4,1,的中する,する
4021758,魅力は磁石だ,intp1,1,美しい,美しい
4021758,魅力は磁石だ,intp2,1,放つ,放つ
4021758,魅力は磁石だ,intp3,1,隠されている,隠す
4021758,魅力は磁石だ,intp3,2,隠されている,れる
4021758,魅力は磁石だ,intp3,3,隠されている,いる
4021758,煙草は時限爆弾だ,intp3,1,火をつける,つける
4021758,椿はひとだまだ,intp1,1,美しい,美しい
4021758,椿はひとだまだ,intp2,1,花かおる,かおる
4021758,椿はひとだまだ,intp3,1,咲く,咲く
4021758,激怒は噴火だ,intp1,1,激しい,激しい
4021758,激怒は噴火だ,intp2,1,憤慨している,する
4021758,激怒は噴火だ,intp2,2,憤慨している,いる
4021758,休日は道しるべだ,intp1,1,体を休める,休める
4021758,休日は道しるべだ,intp2,1,リラックスする,する
4021758,休日は道しるべだ,intp3,1,外出する,する
4021758,家族は納豆だ,intp1,1,暖かい,暖かい
4021758,家族は納豆だ,intp2,1,幸せ,幸せ
4021758,家族は納豆だ,intp3,1,固い絆,固い
4021758,家族は納豆だ,intp4,1,持ちたい,持つ
4021758,心は沼だ,intp1,1,澄んでいる,澄む
4021758,心は沼だ,intp1,2,澄んでいる,いる
4021758,笑顔は花だ,intp1,1,絶やさない,絶やす
4021758,笑顔は花だ,intp2,1,にこやか,にこやか
4021758,笑顔は花だ,intp3,1,微笑む,微笑む
